id,traffic_volume,holiday,temp,rain_1h,snow_1h,clouds_all,weather_main,weather_description,date_time
4454,5649.995212610673,None,306.8830215264997,8.088512425907938,8.700000753536742,1,Clear,sky is clear,22-03-2013 11:00
4455,5886.085453320792,None,309.1673091121084,4.044256212953969,3.262500282576278,1,Clear,sky is clear,22-03-2013 12:00
4456,5840.807872910633,None,310.33844132604986,8.088512425907938,5.437500470960464,1,Clear,sky is clear,22-03-2013 13:00
4457,6260.164510519018,None,311.6023364876304,1.0110640532384922,1.0875000941920927,1,Clear,sky is clear,22-03-2013 14:00
4458,6418.636041954578,None,312.6343242801135,1.0110640532384922,11.96250103611302,1,Clear,sky is clear,22-03-2013 15:00
4459,7004.010474400217,None,313.1213297552179,7.077448372669446,0.0,5,Clear,sky is clear,22-03-2013 16:00
4460,6531.829992979978,None,313.4112139665896,3.033192159715477,5.437500470960464,1,Clear,sky is clear,22-03-2013 17:00
4461,5133.615188409087,None,313.24887880822143,5.055320266192461,1.0875000941920927,1,Clear,sky is clear,22-03-2013 18:00
4462,4008.143903927968,None,312.52996596401965,0.0,5.437500470960464,1,Clear,sky is clear,22-03-2013 19:00
4463,3366.7115147840354,None,311.10373564407115,4.044256212953969,4.350000376768371,1,Clear,sky is clear,22-03-2013 20:00
4464,4563.333282766835,None,309.631123850303,4.044256212953969,2.1750001883841854,1,Clear,sky is clear,22-03-2013 21:00
4465,3477.7493905518086,None,307.9613907928022,4.044256212953969,3.262500282576278,1,Clear,sky is clear,22-03-2013 22:00
4466,2034.2570055707572,None,306.59313731512805,4.044256212953969,8.700000753536742,1,Clear,sky is clear,22-03-2013 23:00
4467,1364.7956380776782,None,305.66550783873873,5.055320266192461,11.96250103611302,1,Clear,sky is clear,23-03-2013 00:00
4468,860.2740277930388,None,304.9697857314467,5.055320266192461,2.1750001883841854,1,Clear,sky is clear,23-03-2013 01:00
4469,625.2618247117325,None,304.4479941509777,2.0221281064769845,13.050001130305112,1,Clear,sky is clear,23-03-2013 02:00
4470,470.0244061626127,None,303.984179412783,9.09957647914643,3.262500282576278,1,Clear,sky is clear,23-03-2013 03:00
4471,424.7468257524528,None,302.8478333042061,1.0110640532384922,13.050001130305112,1,Clear,sky is clear,23-03-2013 04:00
4472,791.2796195489857,None,302.73187961965743,6.066384319430954,8.700000753536742,1,Clear,sky is clear,23-03-2013 05:00
4473,1283.9428159166782,None,301.73467793253894,9.09957647914643,4.350000376768371,1,Clear,sky is clear,23-03-2013 06:00
4474,2160.387408141917,None,301.47957982653185,5.055320266192461,13.050001130305112,1,Clear,sky is clear,23-03-2013 07:00
4475,3145.7138008773027,None,301.4331983527124,7.077448372669446,13.050001130305112,1,Clear,sky is clear,23-03-2013 08:00
4476,4056.655597224568,None,303.5087693061335,9.09957647914643,11.96250103611302,1,Clear,sky is clear,23-03-2013 09:00
4477,4399.471563187207,None,307.1265242640519,8.088512425907938,7.612500659344649,1,Clear,sky is clear,23-03-2013 10:00
4478,4884.588496153207,None,311.31245227625874,7.077448372669446,6.525000565152556,1,Clear,sky is clear,23-03-2013 11:00
4479,5389.110106437846,None,314.1301268107913,4.044256212953969,1.0875000941920927,1,Clear,sky is clear,23-03-2013 12:00
4480,5390.188144066659,None,316.35643755412565,0.0,10.875000941920929,5,Clear,sky is clear,23-03-2013 13:00
4481,5109.898360575193,None,317.4927836627026,4.044256212953969,4.350000376768371,1,Clear,sky is clear,23-03-2013 14:00
4482,5934.597146617391,None,318.1653150330849,0.0,10.875000941920929,1,Clear,sky is clear,23-03-2013 15:00
4483,6752.827706886711,None,318.58274829746006,8.088512425907938,7.612500659344649,1,Clear,sky is clear,23-03-2013 16:00
4484,5043.060027588766,None,318.675511245099,6.066384319430954,7.612500659344649,1,Clear,sky is clear,23-03-2013 17:00
4485,4559.02113225158,None,318.2812687176336,7.077448372669446,10.875000941920929,1,Clear,sky is clear,23-03-2013 18:00
4486,3894.949952902568,None,316.8202522923204,2.0221281064769845,5.437500470960464,1,Clear,sky is clear,23-03-2013 19:00
4487,3266.4540153043954,None,315.2432821824585,2.0221281064769845,7.612500659344649,75,Clouds,broken clouds,23-03-2013 20:00
4488,3650.2354111619416,None,314.29246196915943,8.088512425907938,5.437500470960464,1,Clear,sky is clear,23-03-2013 21:00
4489,4592.440298744794,None,313.63152596723205,3.033192159715477,7.612500659344649,1,Clear,sky is clear,23-03-2013 22:00
4490,2239.08415504529,None,313.0633529129436,3.033192159715477,11.96250103611302,1,Clear,sky is clear,23-03-2013 23:00
4491,1398.2148045708914,None,312.7502779646622,0.0,0.0,1,Clear,sky is clear,24-03-2013 00:00
4492,943.2829252116654,None,312.35603543719674,6.066384319430954,8.700000753536742,1,Clear,sky is clear,24-03-2013 01:00
4493,697.4903458422257,None,311.83424385672777,3.033192159715477,2.1750001883841854,1,Clear,sky is clear,24-03-2013 02:00
4494,389.1715840016128,None,310.9066143803384,5.055320266192461,10.875000941920929,1,Clear,sky is clear,24-03-2013 03:00
4495,298.6164231812929,None,309.3876211127509,1.0110640532384922,7.612500659344649,1,Clear,sky is clear,24-03-2013 04:00
4496,500.209459769386,None,308.5991360578199,2.0221281064769845,0.0,1,Clear,sky is clear,24-03-2013 05:00
4497,795.5917700642389,None,307.8454371082536,2.0221281064769845,11.96250103611302,1,Clear,sky is clear,24-03-2013 06:00
4498,1272.0844019997314,None,306.73228173658634,2.0221281064769845,3.262500282576278,1,Clear,sky is clear,24-03-2013 07:00
4499,1912.4387535148508,None,306.52356510439887,8.088512425907938,6.525000565152556,1,Clear,sky is clear,24-03-2013 08:00
4500,2955.979178206156,None,308.6687082685491,2.0221281064769845,0.0,1,Clear,sky is clear,24-03-2013 09:00
4501,3827.033582287328,None,311.40521522389764,5.055320266192461,4.350000376768371,1,Clear,sky is clear,24-03-2013 10:00
4502,4088.996726088968,None,315.1621146032744,7.077448372669446,4.350000376768371,40,Clouds,scattered clouds,24-03-2013 11:00
4503,4753.06790543798,None,317.2028994513309,9.09957647914643,7.612500659344649,1,Clear,sky is clear,24-03-2013 12:00
4504,4963.28524305658,None,317.8522400848035,5.055320266192461,3.262500282576278,1,Clear,sky is clear,24-03-2013 13:00
4505,5015.03104923962,None,318.9538000880158,2.0221281064769845,2.1750001883841854,1,Clear,sky is clear,24-03-2013 14:00
4506,4853.325404917619,None,320.14812303886714,4.044256212953969,1.0875000941920927,1,Clear,sky is clear,24-03-2013 15:00
4507,4819.906238424407,None,320.22929061805115,3.033192159715477,10.875000941920929,1,Clear,sky is clear,24-03-2013 16:00
4508,4431.812692051608,None,319.88142956440515,9.09957647914643,4.350000376768371,1,Clear,sky is clear,24-03-2013 17:00
4509,3768.819550331408,None,319.5567592476689,6.066384319430954,1.0875000941920927,40,Clouds,scattered clouds,24-03-2013 18:00
4510,3259.985789531516,None,317.92181229553273,0.0,11.96250103611302,90,Clouds,overcast clouds,24-03-2013 19:00
4511,2885.9067323332893,None,317.21449481978584,1.0110640532384922,0.0,1,Clear,sky is clear,24-03-2013 20:00
4512,2216.4453648402105,None,316.0317672373895,3.033192159715477,1.0875000941920927,40,Clouds,scattered clouds,24-03-2013 21:00
4513,1704.3774911538776,None,315.0461609187257,5.055320266192461,11.96250103611302,1,Clear,sky is clear,24-03-2013 22:00
4514,2149.607031853784,None,314.5475600751665,8.088512425907938,9.787500847728834,1,Clear,sky is clear,24-03-2013 23:00
4515,1572.856900438651,None,314.17650828461075,7.077448372669446,9.787500847728834,75,Clouds,broken clouds,25-03-2013 00:00
4516,402.1080355473728,None,313.9561962839683,8.088512425907938,11.96250103611302,90,Clouds,overcast clouds,25-03-2013 01:00
4517,321.2552133863729,None,314.0025777577878,7.077448372669446,3.262500282576278,90,Clouds,overcast clouds,25-03-2013 02:00
4518,411.8103742066928,None,313.9677916524232,6.066384319430954,11.96250103611302,90,Clouds,overcast clouds,25-03-2013 03:00
4519,832.2450494438922,None,313.8170518625099,3.033192159715477,11.96250103611302,90,Clouds,overcast clouds,25-03-2013 04:00
4520,2651.9725668807964,None,313.8054564940551,9.09957647914643,5.437500470960464,90,Clouds,overcast clouds,25-03-2013 05:00
4521,5806.310668788606,None,313.94460091551343,2.0221281064769845,9.787500847728834,90,Snow,heavy snow,25-03-2013 06:00
4522,7094.565635220538,None,313.7590750202355,7.077448372669446,10.875000941920929,90,Snow,heavy snow,25-03-2013 07:00
4523,7094.565635220538,None,313.7590750202355,3.033192159715477,5.437500470960464,90,Mist,mist,25-03-2013 07:00
4524,6127.5658821749785,None,313.73588428332584,1.0110640532384922,4.350000376768371,90,Mist,mist,25-03-2013 08:00
4525,6127.5658821749785,None,313.73588428332584,9.09957647914643,6.525000565152556,90,Snow,heavy snow,25-03-2013 08:00
4526,4855.481480175246,None,314.1069360738816,9.09957647914643,5.437500470960464,90,Snow,heavy snow,25-03-2013 09:00
4527,4651.732368329527,None,314.83744428653813,6.066384319430954,5.437500470960464,75,Clouds,broken clouds,25-03-2013 10:00
4528,4833.92072759898,None,315.5563571307399,3.033192159715477,9.787500847728834,75,Clouds,broken clouds,25-03-2013 11:00
4529,5041.981989959953,None,315.9505996582054,6.066384319430954,10.875000941920929,75,Clouds,broken clouds,25-03-2013 12:00
4530,5046.294140475206,None,316.17091165884784,3.033192159715477,7.612500659344649,75,Clouds,broken clouds,25-03-2013 13:00
4531,5390.188144066659,None,316.18250702730273,5.055320266192461,4.350000376768371,90,Clouds,overcast clouds,25-03-2013 14:00
4532,5630.590535292033,None,315.9853857635699,2.0221281064769845,6.525000565152556,90,Clouds,overcast clouds,25-03-2013 15:00
4533,6331.314994020699,None,316.0433626058443,5.055320266192461,3.262500282576278,90,Clouds,overcast clouds,25-03-2013 16:00
4534,6025.152307437712,None,316.3448421856708,9.09957647914643,7.612500659344649,90,Clouds,overcast clouds,25-03-2013 17:00
4535,4312.150515253327,None,316.8086569238656,3.033192159715477,3.262500282576278,90,Clouds,overcast clouds,25-03-2013 18:00
4536,3127.387161187476,None,316.2288885011222,6.066384319430954,8.700000753536742,75,Clouds,broken clouds,25-03-2013 19:00
4537,2745.7618405875564,None,315.6259293414691,3.033192159715477,0.0,90,Clouds,overcast clouds,25-03-2013 20:00
4538,2338.2636168961167,None,315.0809470240904,2.0221281064769845,7.612500659344649,90,Snow,heavy snow,25-03-2013 21:00
4539,1677.4265504335444,None,314.83744428653813,1.0110640532384922,1.0875000941920927,90,Snow,heavy snow,25-03-2013 22:00
4540,990.716580879452,None,314.8954211288125,7.077448372669446,0.0,90,Clouds,overcast clouds,25-03-2013 23:00
4541,559.5015293541193,None,314.93020723417715,2.0221281064769845,10.875000941920929,90,Clouds,overcast clouds,26-03-2013 00:00
4542,326.6454015304395,None,314.4200110221629,4.044256212953969,8.700000753536742,40,Clouds,scattered clouds,26-03-2013 01:00
4543,238.24631596774637,None,313.6895028095064,7.077448372669446,11.96250103611302,1,Clear,sky is clear,26-03-2013 02:00
4544,342.8159659626395,None,312.8198501753913,7.077448372669446,3.262500282576278,1,Clear,sky is clear,26-03-2013 03:00
4545,780.4992432608523,None,312.24008175264805,2.0221281064769845,1.0875000941920927,1,Clear,sky is clear,26-03-2013 04:00
4546,2729.5912761553564,None,311.8690299620923,2.0221281064769845,7.612500659344649,1,Clear,sky is clear,26-03-2013 05:00
4547,5983.108839913992,None,311.2196893286198,4.044256212953969,5.437500470960464,1,Clear,sky is clear,26-03-2013 06:00
4548,7313.407273869644,None,310.7094931166056,1.0110640532384922,0.0,1,Clear,sky is clear,26-03-2013 07:00
4549,6283.881338352911,None,310.4543950105986,2.0221281064769845,5.437500470960464,1,Clear,sky is clear,26-03-2013 08:00
4550,5248.965214692113,None,311.4979781715366,7.077448372669446,10.875000941920929,1,Clear,sky is clear,26-03-2013 09:00
4551,4685.15153482274,None,313.0633529129436,4.044256212953969,6.525000565152556,40,Clouds,scattered clouds,26-03-2013 10:00
4552,4899.681022956594,None,314.8606350234479,3.033192159715477,8.700000753536742,1,Clear,sky is clear,26-03-2013 11:00
4553,5258.667553351433,None,316.7042986077717,2.0221281064769845,7.612500659344649,1,Clear,sky is clear,26-03-2013 12:00
4554,5276.99419304126,None,318.2464826122689,4.044256212953969,2.1750001883841854,1,Clear,sky is clear,26-03-2013 13:00
4555,5573.454540964925,None,319.05815840410963,4.044256212953969,10.875000941920929,1,Clear,sky is clear,26-03-2013 14:00
4556,5978.796689398739,None,319.73068977449185,9.09957647914643,3.262500282576278,1,Clear,sky is clear,26-03-2013 15:00
4557,6873.567921313804,None,320.11333693350247,8.088512425907938,1.0875000941920927,1,Clear,sky is clear,26-03-2013 16:00
4558,6286.037413610537,None,320.0321693543184,2.0221281064769845,2.1750001883841854,1,Clear,sky is clear,26-03-2013 17:00
4559,4612.923013692247,None,319.89302493286004,9.09957647914643,4.350000376768371,1,Clear,sky is clear,26-03-2013 18:00
4560,3213.6301714925426,None,319.1161352463839,0.0,4.350000376768371,1,Clear,sky is clear,26-03-2013 19:00
4561,2951.6670276909026,None,318.1769104015397,4.044256212953969,9.787500847728834,1,Clear,sky is clear,26-03-2013 20:00
4562,2409.414100397797,None,317.5275697680672,1.0110640532384922,0.0,40,Clouds,scattered clouds,26-03-2013 21:00
4563,1693.5971148657443,None,316.66951250240714,3.033192159715477,7.612500659344649,90,Clouds,overcast clouds,26-03-2013 22:00
4564,1161.0465262319583,None,315.8810274474762,9.09957647914643,0.0,90,Clouds,overcast clouds,26-03-2013 23:00
4565,606.9351850219058,None,315.1853053401842,7.077448372669446,7.612500659344649,90,Clouds,overcast clouds,27-03-2013 00:00
4566,401.02999791855945,None,314.9997794449063,7.077448372669446,5.437500470960464,90,Clouds,overcast clouds,27-03-2013 01:00
4567,284.6019340067196,None,314.5359647067116,4.044256212953969,9.787500847728834,90,Clouds,overcast clouds,27-03-2013 02:00
4568,351.4402669931462,None,314.09534070542674,6.066384319430954,0.0,90,Clouds,overcast clouds,27-03-2013 03:00
4569,807.4501839811855,None,313.550358388048,3.033192159715477,5.437500470960464,90,Clouds,overcast clouds,27-03-2013 04:00
4570,2702.6403354350227,None,313.31845101895067,9.09957647914643,1.0875000941920927,90,Clouds,overcast clouds,27-03-2013 05:00
4571,6022.996232180085,None,312.88942238612054,5.055320266192461,7.612500659344649,90,Clouds,overcast clouds,27-03-2013 06:00
4572,7269.207731088296,None,312.6343242801135,3.033192159715477,5.437500470960464,90,Clouds,overcast clouds,27-03-2013 07:00
4573,6483.3182996833775,None,312.55315670092943,9.09957647914643,0.0,90,Clouds,overcast clouds,27-03-2013 08:00
4574,4717.49266368714,None,313.86343333632936,5.055320266192461,5.437500470960464,90,Clouds,overcast clouds,27-03-2013 10:00
4575,5091.571720885366,None,315.8346459736567,4.044256212953969,8.700000753536742,90,Clouds,overcast clouds,27-03-2013 11:00
4576,5479.665267258166,None,317.6783095579805,8.088512425907938,10.875000941920929,90,Clouds,overcast clouds,27-03-2013 12:00
4577,5314.725510049726,None,319.3480426154813,4.044256212953969,2.1750001883841854,75,Clouds,broken clouds,27-03-2013 13:00
4578,5591.7811806547525,None,320.3452443025998,9.09957647914643,4.350000376768371,90,Clouds,overcast clouds,27-03-2013 14:00
4579,6086.600452280071,None,320.43800725023874,7.077448372669446,10.875000941920929,1,Clear,sky is clear,27-03-2013 15:00
4580,6703.237975961298,None,320.6003424086069,6.066384319430954,9.787500847728834,1,Clear,sky is clear,27-03-2013 16:00
4581,6562.015046586751,None,320.6931053562458,2.0221281064769845,10.875000941920929,90,Clouds,overcast clouds,27-03-2013 17:00
4582,5113.132473461634,None,320.414816513329,7.077448372669446,6.525000565152556,90,Clouds,overcast clouds,27-03-2013 18:00
4583,3504.7003312721417,None,319.73068977449185,9.09957647914643,9.787500847728834,1,Clear,sky is clear,27-03-2013 19:00
4584,3170.508666340009,None,318.5131760867308,0.0,10.875000941920929,1,Clear,sky is clear,27-03-2013 20:00
4585,2954.901140577342,None,316.9246106084142,0.0,4.350000376768371,1,Clear,sky is clear,27-03-2013 21:00
4586,2880.516544189223,None,315.6955015521983,1.0110640532384922,13.050001130305112,75,Clouds,broken clouds,27-03-2013 22:00
4587,2955.979178206156,None,314.70989523353467,4.044256212953969,7.612500659344649,90,Clouds,overcast clouds,27-03-2013 23:00
4588,813.9184097540656,None,314.1417221792462,0.0,4.350000376768371,90,Clouds,overcast clouds,28-03-2013 00:00
4589,444.1515030710928,None,313.73588428332584,9.09957647914643,2.1750001883841854,90,Clouds,overcast clouds,28-03-2013 01:00
4590,319.09913812874623,None,313.28366491358605,3.033192159715477,8.700000753536742,90,Clouds,overcast clouds,28-03-2013 02:00
4591,360.0645680236529,None,313.50397691422853,4.044256212953969,2.1750001883841854,90,Clouds,overcast clouds,28-03-2013 03:00
4592,837.6352375879588,None,312.7734687015719,4.044256212953969,4.350000376768371,90,Clouds,overcast clouds,28-03-2013 04:00
4593,2688.6258462604496,None,311.8690299620923,5.055320266192461,4.350000376768371,90,Clouds,overcast clouds,28-03-2013 05:00
4594,5832.183571880125,None,311.30085690780385,8.088512425907938,13.050001130305112,75,Clouds,broken clouds,28-03-2013 06:00
4595,7309.095123354389,None,310.61673016896674,5.055320266192461,9.787500847728834,40,Clouds,scattered clouds,28-03-2013 07:00
4596,6428.338380613898,None,310.25727374686585,9.09957647914643,6.525000565152556,1,Clear,sky is clear,28-03-2013 08:00
4597,5380.485805407339,None,312.6459196485684,1.0110640532384922,9.787500847728834,1,Clear,sky is clear,28-03-2013 09:00
4598,4822.062313682034,None,315.718692289108,5.055320266192461,13.050001130305112,1,Clear,sky is clear,28-03-2013 10:00
4599,5178.892768819246,None,319.104539877929,8.088512425907938,6.525000565152556,1,Clear,sky is clear,28-03-2013 11:00
4600,5416.06104715818,None,320.936608093798,8.088512425907938,2.1750001883841854,1,Clear,sky is clear,28-03-2013 12:00
4601,5427.919461075127,None,322.22369399228813,5.055320266192461,4.350000376768371,1,Clear,sky is clear,28-03-2013 13:00
4602,5947.533598163152,None,322.62953188820853,5.055320266192461,9.787500847728834,1,Clear,sky is clear,28-03-2013 14:00
4603,6323.768730619005,None,322.87303462576074,6.066384319430954,13.050001130305112,1,Clear,sky is clear,28-03-2013 15:00
4604,6702.159938332485,None,322.7454855727572,0.0,3.262500282576278,1,Clear,sky is clear,28-03-2013 16:00
4605,6351.797708968152,None,322.40921988756605,7.077448372669446,8.700000753536742,1,Clear,sky is clear,28-03-2013 17:00
4606,4934.17822707862,None,321.98019125473604,5.055320266192461,4.350000376768371,1,Clear,sky is clear,28-03-2013 18:00
4607,3787.146190021235,None,321.5163765165413,5.055320266192461,8.700000753536742,1,Clear,sky is clear,28-03-2013 19:00
4608,3487.451729211128,None,319.78866661676625,2.0221281064769845,11.96250103611302,1,Clear,sky is clear,28-03-2013 20:00
4609,3239.5030745840622,None,317.8522400848035,7.077448372669446,9.787500847728834,1,Clear,sky is clear,28-03-2013 21:00
4610,2192.728537006317,None,315.92740892129564,7.077448372669446,1.0875000941920927,1,Clear,sky is clear,28-03-2013 22:00
4611,1372.3419014793717,None,314.9070164972673,7.077448372669446,1.0875000941920927,1,Clear,sky is clear,28-03-2013 23:00
4612,837.6352375879588,None,313.7590750202355,8.088512425907938,1.0875000941920927,1,Clear,sky is clear,29-03-2013 00:00
4613,474.3365566778661,None,313.1793065974922,2.0221281064769845,4.350000376768371,1,Clear,sky is clear,29-03-2013 01:00
4614,380.5472829711061,None,312.27486785801267,5.055320266192461,10.875000941920929,1,Clear,sky is clear,29-03-2013 02:00
4615,327.72343915925285,None,311.6719086983596,1.0110640532384922,10.875000941920929,1,Clear,sky is clear,29-03-2013 03:00
4616,731.9875499642523,None,310.8254468011543,1.0110640532384922,8.700000753536742,1,Clear,sky is clear,29-03-2013 04:00
4617,2164.69955865717,None,310.1877015361366,4.044256212953969,6.525000565152556,1,Clear,sky is clear,29-03-2013 05:00
4618,4891.056721926087,None,309.7354821663969,0.0,2.1750001883841854,1,Clear,sky is clear,29-03-2013 06:00
4619,5972.328463625859,None,309.2832627966571,3.033192159715477,11.96250103611302,1,Clear,sky is clear,29-03-2013 07:00
4620,5633.824648178473,None,309.7818636402164,0.0,5.437500470960464,1,Mist,mist,29-03-2013 08:00
4621,5052.762366248086,None,313.1213297552179,6.066384319430954,3.262500282576278,1,Clear,sky is clear,29-03-2013 09:00
4622,5112.054435832819,None,316.8202522923204,7.077448372669446,2.1750001883841854,75,Clouds,broken clouds,29-03-2013 10:00
4623,5538.957336842899,None,319.8002619852211,9.09957647914643,0.0,90,Clouds,overcast clouds,29-03-2013 11:00
4624,6136.1901832054855,None,321.7830699910033,3.033192159715477,9.787500847728834,90,Clouds,overcast clouds,29-03-2013 12:00
4625,5792.296179614032,None,322.54836430902446,5.055320266192461,7.612500659344649,90,Clouds,overcast clouds,29-03-2013 13:00
4626,6191.170102274965,None,323.3948262062297,4.044256212953969,9.787500847728834,75,Clouds,broken clouds,29-03-2013 14:00
4627,6369.046311029165,None,324.00938073433764,4.044256212953969,11.96250103611302,1,Clear,sky is clear,29-03-2013 15:00
4628,6466.069697622364,None,324.2296927349801,9.09957647914643,2.1750001883841854,1,Clear,sky is clear,29-03-2013 16:00
4629,5790.140104356406,None,324.2180973665253,6.066384319430954,6.525000565152556,40,Clouds,scattered clouds,29-03-2013 17:00
4630,4872.73008223626,None,323.9282131551536,2.0221281064769845,6.525000565152556,1,Clear,sky is clear,29-03-2013 18:00
4631,3731.0882333229415,None,323.24408641631646,2.0221281064769845,2.1750001883841854,1,Clear,sky is clear,29-03-2013 19:00
4632,3341.916649321329,None,321.50478114808647,4.044256212953969,6.525000565152556,1,Clear,sky is clear,29-03-2013 20:00
4633,3252.439526129822,None,319.56835461612377,4.044256212953969,8.700000753536742,90,Clouds,overcast clouds,29-03-2013 21:00
4634,3129.5432364451026,None,318.32765019145296,2.0221281064769845,9.787500847728834,1,Clear,sky is clear,29-03-2013 22:00
4635,1998.6817638199173,None,317.284067030515,2.0221281064769845,4.350000376768371,1,Clear,sky is clear,29-03-2013 23:00
4636,1177.2170906641584,None,316.6463217654973,7.077448372669446,8.700000753536742,1,Clear,sky is clear,30-03-2013 00:00
4637,761.0945659422123,None,315.892622815931,7.077448372669446,0.0,1,Clear,sky is clear,30-03-2013 01:00
4638,584.2963948168258,None,315.2432821824585,8.088512425907938,7.612500659344649,1,Clear,sky is clear,30-03-2013 02:00
4639,409.6542989490661,None,314.98818407645143,2.0221281064769845,9.787500847728834,1,Clear,sky is clear,30-03-2013 03:00
4640,365.4547561677195,None,315.1273284979098,1.0110640532384922,7.612500659344649,75,Clouds,broken clouds,30-03-2013 04:00
4641,672.695480379519,None,315.718692289108,4.044256212953969,11.96250103611302,90,Clouds,overcast clouds,30-03-2013 05:00
4642,1182.6072788082251,None,316.2172931326673,2.0221281064769845,5.437500470960464,90,Clouds,overcast clouds,30-03-2013 06:00
4643,1693.5971148657443,None,316.29846071185136,5.055320266192461,13.050001130305112,75,Clouds,broken clouds,30-03-2013 07:00
4644,2346.8879179266232,None,316.99418281914336,9.09957647914643,8.700000753536742,90,Clouds,overcast clouds,30-03-2013 08:00
4645,3296.639068911169,None,318.80306029810254,0.0,7.612500659344649,75,Haze,haze,30-03-2013 09:00
4646,3848.594334863594,None,320.0553600912281,2.0221281064769845,10.875000941920929,90,Clouds,overcast clouds,30-03-2013 10:00
4647,4413.486052361781,None,321.1453247259856,2.0221281064769845,2.1750001883841854,90,Drizzle,light intensity drizzle,30-03-2013 11:00
4648,4853.325404917619,None,321.6903070433643,9.09957647914643,2.1750001883841854,90,Clouds,overcast clouds,30-03-2013 12:00
4649,4767.082394612554,None,322.95420220494475,9.09957647914643,8.700000753536742,75,Clouds,broken clouds,30-03-2013 13:00
4650,4732.585190490527,None,325.20370368518894,7.077448372669446,9.787500847728834,40,Clouds,scattered clouds,30-03-2013 14:00
4651,4789.721184817633,None,326.29366831994633,4.044256212953969,7.612500659344649,1,Clear,sky is clear,30-03-2013 15:00
4652,4731.507152861714,None,327.1169394802419,2.0221281064769845,4.350000376768371,75,Clouds,broken clouds,30-03-2013 16:00
4653,4336.945380716034,None,327.03577190105784,9.09957647914643,0.0,40,Clouds,scattered clouds,30-03-2013 17:00
4654,4146.132720416074,None,326.6531247420472,9.09957647914643,3.262500282576278,20,Clouds,few clouds,30-03-2013 18:00
4655,3543.509685909422,None,325.8182582132969,3.033192159715477,10.875000941920929,1,Clear,sky is clear,30-03-2013 19:00
4656,2996.9446081010624,None,324.2296927349801,3.033192159715477,0.0,75,Clouds,broken clouds,30-03-2013 20:00
4657,3156.494177165436,None,323.01217904721915,1.0110640532384922,10.875000941920929,90,Clouds,overcast clouds,30-03-2013 21:00
4658,4374.676697724501,None,322.583150414389,7.077448372669446,0.0,75,Clouds,broken clouds,30-03-2013 22:00
4659,2244.474343189357,None,322.501982835205,0.0,4.350000376768371,75,Rain,light rain,30-03-2013 23:00
4660,1338.9227349861585,None,322.37443378220144,5.055320266192461,1.0875000941920927,90,Rain,light rain,31-03-2013 00:00
4661,799.9039205794923,None,322.675913362028,4.044256212953969,3.262500282576278,75,Drizzle,light intensity drizzle,31-03-2013 01:00
4662,799.9039205794923,None,322.675913362028,1.0110640532384922,10.875000941920929,75,Rain,light rain,31-03-2013 01:00
4663,654.3688406896924,None,322.8846299942156,9.09957647914643,4.350000376768371,90,Drizzle,light intensity drizzle,31-03-2013 02:00
4664,654.3688406896924,None,322.8846299942156,7.077448372669446,10.875000941920929,90,Rain,light rain,31-03-2013 02:00
4665,327.72343915925285,None,323.1861095740421,6.066384319430954,10.875000941920929,90,Drizzle,light intensity drizzle,31-03-2013 03:00
4666,264.1192190592663,None,323.08175125794827,1.0110640532384922,9.787500847728834,90,Thunderstorm,thunderstorm with light rain,31-03-2013 04:00
4667,264.1192190592663,None,323.08175125794827,7.077448372669446,0.0,90,Thunderstorm,proximity thunderstorm with rain,31-03-2013 04:00
4668,387.0155087439862,None,322.4440059929306,2.0221281064769845,4.350000376768371,90,Rain,light rain,31-03-2013 05:00
4669,387.0155087439862,None,322.4440059929306,1.0110640532384922,6.525000565152556,90,Rain,heavy intensity rain,31-03-2013 05:00
4670,387.0155087439862,None,322.4440059929306,7.077448372669446,8.700000753536742,90,Thunderstorm,proximity thunderstorm,31-03-2013 05:00
4671,700.7244587286658,None,321.5859487272705,2.0221281064769845,1.0875000941920927,90,Rain,light rain,31-03-2013 06:00
4672,700.7244587286658,None,321.5859487272705,0.0,7.612500659344649,90,Mist,mist,31-03-2013 06:00
4673,700.7244587286658,None,321.5859487272705,4.044256212953969,7.612500659344649,90,Rain,moderate rain,31-03-2013 06:00
4674,700.7244587286658,None,321.5859487272705,4.044256212953969,2.1750001883841854,90,Drizzle,light intensity drizzle,31-03-2013 06:00
4675,978.8581669625054,None,321.0989432521661,1.0110640532384922,5.437500470960464,90,Rain,moderate rain,31-03-2013 07:00
4676,978.8581669625054,None,321.0989432521661,6.066384319430954,1.0875000941920927,90,Rain,light rain,31-03-2013 07:00
4677,978.8581669625054,None,321.0989432521661,4.044256212953969,0.0,90,Rain,heavy intensity rain,31-03-2013 07:00
4678,1664.4900988877844,None,321.04096640989184,5.055320266192461,8.700000753536742,90,Rain,light rain,31-03-2013 08:00
4679,2570.041707090983,None,321.2033015682599,3.033192159715477,1.0875000941920927,90,Rain,light rain,31-03-2013 09:00
4680,2570.041707090983,None,321.2033015682599,1.0110640532384922,7.612500659344649,90,Mist,mist,31-03-2013 09:00
4681,3413.0671328230087,None,321.43520893735723,7.077448372669446,7.612500659344649,90,Rain,light rain,31-03-2013 10:00
4682,3413.0671328230087,None,321.43520893735723,7.077448372669446,7.612500659344649,90,Mist,mist,31-03-2013 10:00
4683,3891.715840016128,None,322.60634115129886,2.0221281064769845,4.350000376768371,1,Mist,mist,31-03-2013 11:00
